date,flow_in_ex_mcap_z90,flow_net_ex_mcap_z90,flow_in_ex_mcap,flow_net_ex_mcap,CapMVRVCur,CapMrktCurUSD
2020-02-28,0.6501099752890002,-1.3497033502206488,0.0019617138671836325,-0.00026340759474005176,1.50901158,160137770415.14587
2020-03-02,-1.434258175485404,-0.45302212292478,0.0007204179623126756,6.124466823965333e-06,1.46928146,155860614930.0949
2020-03-03,0.5665287466295919,-0.16912227352599982,0.0018975974989661774,8.24480672514889e-05,1.53109223,162527106819.9153
2020-03-04,0.09827672213529953,-0.7661229114396629,0.0016256506242881819,-7.657973073360268e-05,1.50704354,160036426101.82803
2020-03-05,-0.3232768380471548,-2.274724965245166,0.0013726729636235958,-0.000509354566377955,1.50859699,159827648015.21225
2020-03-06,0.2822053751688852,-1.0715378725967688,0.0017272301768023286,-0.00017678606693882602,1.56090164,165435942800.14697
2020-03-09,-0.34073276880220466,-0.3364568018531199,0.0013678781449792219,2.7123302284740436e-05,1.39731984,148086770498.23337
2020-03-10,3.977812550319772,1.8167387930566805,0.004143630870053191,0.0006475086558784491,1.36296685,144207873678.32483
2020-03-11,1.4244394930306834,0.45716421835241233,0.002527929692057783,0.0002608880308188033,1.3667676,144468246215.19913
2020-03-12,0.5826628452350645,0.3870999035181901,0.001989627438472415,0.0002443000700288275,1.37532279,145017268327.98505
2020-03-13,7.229158046387555,6.0068382534774365,0.008992280029858569,0.002383284256129766,0.87746909,90594467680.79959
2020-03-16,0.3596355161794283,0.17287441939288936,0.002074201997660554,0.0002253110836722452,0.9586443,97913564614.60316
2020-03-17,3.251874767116369,-2.078262502027681,0.0052278250993208495,-0.000634569721035818,0.9005596,91604630050.69981
2020-03-18,2.0630419063579346,-0.48643537709948975,0.004038149651139397,-3.483373375789866e-05,0.97465625,98992369512.90936
2020-03-19,0.6413751331188238,-3.097563333933313,0.00249574785259734,-0.0011089362157058662,0.97098752,98555627712.75357
2020-03-20,1.2384767908515282,-1.973907994386065,0.0031807776594938663,-0.0006854731876036155,1.11612479,113387305928.47572
2020-03-23,-0.4952613067408282,0.02574632802928222,0.0012768234190645824,0.00013683240593366188,1.05120625,106596093106.52202
2020-03-24,0.5690144513705203,-0.9024062731338779,0.002460021843848068,-0.00024866329700302784,1.16908967,118595581239.08948
2020-03-25,0.33327352652254066,-1.9158170827945413,0.0021999513368907244,-0.0006931137010360158,1.21902362,123884332494.96886
2020-03-26,0.07131360910512861,-1.603226988951014,0.001918019882959359,-0.0005807850009944802,1.20405859,122336150605.96745
2020-03-27,0.12134401814646927,0.3121867776440128,0.0019801313266425307,0.0002374924209703824,1.21539093,123528980419.07896
2020-03-30,-0.09000850036892716,0.5067116768432905,0.0017630032986770201,0.00032389950002127314,1.06488351,108023566970.573
2020-03-31,0.4892541469161655,-0.10981876206292021,0.002398786874103333,5.7612171113899115e-05,1.16111925,117768692186.59364
2020-04-01,-0.250675735893772,-1.169320727069546,0.0015922723797069853,-0.000401088439340623,1.16086021,117698734312.41174
2020-04-02,0.09165239990677522,-0.7668692451233031,0.001972955189200619,-0.0002306769328840096,1.20232747,121567284407.78577
2020-04-03,0.4575048006648772,0.18872011607383737,0.0023759042705728075,0.00018114510304013476,1.2293196,124318508345.339
2020-04-06,-1.0057300883666993,-0.677151985551738,0.0007792721862745293,-0.0001941099907241073,1.22896481,124322577425.2926
2020-04-07,1.0279594979830555,-0.06389369312137694,0.0029970282172711396,6.644977104279775e-05,1.31870276,133622754419.986
2020-04-08,0.4066335274142114,-0.13265164329981233,0.0023211944969694833,3.5730044735320515e-05,1.29919781,131613224221.5547
2020-04-09,-9.303298959788317e-05,-0.5406537000544122,0.001884431557105734,-0.00014022068665228433,1.33180003,135006761796.008
2020-04-13,-0.8352217410115274,-0.09368524947499625,0.0009834905359787384,5.534734995988994e-05,1.26554137,127854957413.5737
2020-04-14,-0.15223550410472503,-1.440551809652258,0.0017152319247042852,-0.0005249081366142743,1.24500204,125761070198.93243
2020-04-15,-0.27210544525355457,-0.37991166929379194,0.0015867108540104488,-8.062047121536685e-05,1.24727346,125994705942.76488
2020-04-16,0.9416805555992958,0.2972262898587272,0.0029189190372197467,0.00020639181816631727,1.20252464,121426285928.7838
2020-04-17,1.3268414369150678,1.202382093735616,0.0033720489829027265,0.0005937247747243656,1.29329091,130646051882.06584
2020-04-20,-0.9073882760785287,0.017270041628578238,0.0009294330340536685,9.864761763569174e-05,1.29699559,131096633928.62564
2020-04-21,0.061363771849291454,-0.9211309168273756,0.00198811745610539,-0.0003011386512991157,1.24397211,125665595004.13223
2020-04-22,0.20351617548959794,-0.3905917224639578,0.0021421977300450264,-8.236142427731254e-05,1.2473842,125992868717.38625
2020-04-23,-0.13456366325913238,-0.999926207471515,0.00177713747512003,-0.0003412305313015017,1.29301523,130648436527.64308
2020-04-24,0.4717243638383253,1.4143179533799402,0.002450175447728979,0.0006908390590289409,1.35798226,137354908752.06412
2020-04-27,-0.7206920821093749,-0.1854790810281325,0.0011627782038757869,1.0038245776261911e-05,1.39182404,140980122465.1078
2020-04-28,0.25417056408902733,0.02571002724546829,0.0022241244361542916,9.86669788438419e-05,1.40592618,142707868307.3903
2020-04-29,0.1528468160419972,-0.6655214838708557,0.0021158936233548996,-0.00020105920230671688,1.40416612,142583524348.09668
2020-04-30,1.478089554184994,-0.006651689574882036,0.0035831815448001065,7.641663622718768e-05,1.57124906,160802206508.21957
2020-05-01,1.370024381535142,-0.12767528110740609,0.0034945408259504677,2.3124182679352637e-05,1.54783671,158808556147.54883
2020-05-04,-0.5511121073275611,0.4353531523194586,0.0013798558077493335,0.0002644450186169195,1.58639791,163344877181.00287
2020-05-05,-0.045317530942695895,-1.0539399242979475,0.001936572205528359,-0.00037915768188132666,1.58241067,163089932635.14145
2020-05-06,-0.10848839891735082,0.47558855913125175,0.0018806101200259165,0.0002765080260648385,1.59959352,165015950017.1822
2020-05-07,0.025305332935687583,-0.10291493878430082,0.002036289109094778,2.792162043389986e-05,1.64574813,170192827716.01007
2020-05-08,1.3565561146923257,1.3953298948352724,0.0035193475165527966,0.0006818015688559765,1.76246608,183562058560.50375
2020-05-11,-0.13368729036761698,-0.5323065390124849,0.001898384153999988,-0.0001533676074381797,1.53444392,160123200654.1847
2020-05-12,0.7367537826970156,-1.2891769731507654,0.002866035339812263,-0.0004934560425081057,1.51427708,157871609470.3379
2020-05-13,-0.07138480207140739,-1.9064589132334016,0.0019891938558399417,-0.0007813863010994224,1.55398556,162025014405.08948
2020-05-14,0.42022935686576746,-0.6519634085491903,0.002538524667070271,-0.0002369732515242822,1.64026769,171325501477.10483
2020-05-15,0.327723731543934,0.6561619278803394,0.002448718461824595,0.00033899724188758435,1.72149026,180121529585.91864
2020-05-18,-1.0043960963672367,0.20107853245332144,0.0010084750305793813,0.00013704990722713902,1.69855053,177960818089.3417
2020-05-19,0.4059393973175953,0.08660810355924957,0.002533702099456271,8.52446870737553e-05,1.7030904,178783137073.02304
2020-05-20,-0.08533713949262142,-0.6325742646119507,0.0020093861754859727,-0.0002343178871764053,1.70545218,179292877588.7186
2020-05-21,-0.41240166550549,-0.7469070368500168,0.0016760908414227274,-0.00028737988960983105,1.66337697,174915846484.68948
2020-05-22,0.5132897823267228,0.5938139685256417,0.0026716992402519195,0.00030396544859021,1.58611169,166708415917.14926
2020-05-26,-0.44604672487573377,-1.6708512492866299,0.0016364176852660319,-0.0007053325942536937,1.55903037,163800615663.85913
2020-05-27,-0.42491205812107585,-0.2157864689244519,0.0016467836373967861,-7.396846423016522e-05,1.54624899,162445913210.84167
2020-05-28,-0.23774085288121496,0.027277475815453558,0.0018477126575632825,3.4512877507538215e-05,1.60359036,168593394454.69797
2020-05-29,-0.11154751157909636,0.5999480991677472,0.00198856278965412,0.0002884405674487683,1.67222784,175941484285.8252
2020-06-01,-0.9144768598534363,0.5491207174904124,0.0011362668401212065,0.00026995666596888455,1.64704955,173497171389.7032
2020-06-02,-0.05303611748398892,-1.532633814661557,0.002050148395287308,-0.0006491277060475572,1.77456298,187578142707.61475
2020-06-03,1.7965431960126654,1.1122761628539968,0.004059999365581096,0.0005263156390865686,1.65555855,174954690421.54977
2020-06-04,0.07043628987040784,-0.3197389099406281,0.002226027116921709,-0.00011348193118721258,1.67699652,177352731439.34332
2020-06-05,-0.20441376026045738,0.486996891785059,0.0019403013290101002,0.0002459457252275829,1.70498933,180508843644.39648
2020-06-08,-1.2901029256556829,0.023692763808411697,0.0007609602199382132,2.885145178207024e-05,1.69210512,179331395772.25357
2020-06-09,1.0969974249893912,-0.38489532087503125,0.003337982703267969,-0.0001536571209206774,1.6929366,179741658882.79865
2020-06-10,-0.6151066726399983,-0.5531186950680371,0.0014946370846017926,-0.00022748710285146024,1.69357425,179936892008.73267
2020-06-11,-0.41587353169412117,0.4040542782020195,0.0017236792973868904,0.00018517235053069358,1.71128591,181952982732.76923
2020-06-12,0.19549679194401676,-0.6655951846431967,0.0023841667161139915,-0.00028003727383783323,1.60651966,170721091857.55527
2020-06-15,-1.3851617903970261,-0.12357550755911376,0.0006791372478022474,-5.0118198911085455e-05,1.61687359,171955158128.0987
2020-06-16,-0.2857502807926784,-0.006452599061877448,0.001859998840502701,-4.660734871768124e-06,1.63326898,173774840415.629
2020-06-17,-0.2641177178907531,-0.15240348138129461,0.0018826471132501203,-7.026788376542435e-05,1.64602728,175232451346.34097
2020-06-18,-0.5179031491833281,-0.030583619662446056,0.0016161780921086699,-2.1663932358762372e-05,1.63347313,173926399830.38492
2020-06-19,-0.718844703740159,-1.855321713279384,0.001388279567248656,-0.0008230109424504032,1.61930293,172853049353.45227
2020-06-22,-1.2730575587950803,0.2032630037618577,0.0007658627838713829,6.059353230443971e-05,1.6005863,170940831096.1998
2020-06-23,-0.2144676482536805,0.29674077938683757,0.001908612945628092,9.599487120773012e-05,1.66795041,178311094487.316
2020-06-24,0.77912559561654,-1.0816421593336607,0.0029994353144871147,-0.0005005010990997736,1.65453862,176978474354.71844
2020-06-25,-0.1780401973147048,0.09390149524080021,0.001959870909003863,-2.230711295834823e-06,1.60043802,171116880435.0637
2020-06-26,0.16564610249825565,0.44170044956972226,0.002338448192453312,0.0001490631721769249,1.59283584,170281277784.0368
2020-06-29,-1.1932784264552578,0.32118870140739314,0.0008407364703128287,0.00010084639042838873,1.56486434,167746363406.58917
2020-06-30,-0.2699155431928801,0.11231364544688754,0.0018512433070675457,1.580973504808853e-05,1.57752462,169157750925.37515
2020-07-01,-0.6162743012639369,-0.3268805299843083,0.001478189806150185,-0.00017305517890248162,1.56990039,168424268927.21072
2020-07-02,-0.09986605765107531,0.9603736045216938,0.002045548246375953,0.0003802751162283059,1.5861884,170227137442.6157
2020-07-06,-1.3410482589517843,0.26419397636906505,0.0006686997345125312,8.624138891669647e-05,1.55815127,167284838602.93985
2020-07-07,-0.19128748251915698,0.8163074467568813,0.0019288626731601144,0.00032411840784977145,1.60183713,172071754943.9324
2020-07-08,-0.29006666190713126,-0.37813859849898146,0.0018184504815987588,-0.00018565910923786687,1.58667765,170482056186.43045
2020-07-09,1.028924467131487,1.0629132028649981,0.003295350536431662,0.00043770393588535094,1.61561301,173852067499.54385
2020-07-10,-0.11384889512074149,0.6506724858507035,0.002043146704491806,0.0002630419844920621,1.58050888,170119612182.24487
2020-07-13,-1.3702508556211548,-0.02377187122920441,0.0006400102503693216,-2.6992581568703743e-05,1.58969582,171208222386.19006
2020-07-14,-0.2823779204610845,-0.8897036774789794,0.0018504962399499576,-0.00039768039502494963,1.58057885,170249528195.09436
