date,open,high,low,close,adj_close,volume
2018-01-02,177.67999267578125,181.5800018310547,177.5500030517578,181.4199981689453,180.00738525390625,18151900.0
2018-01-03,181.8800048828125,184.77999877929688,181.3300018310547,184.6699981689453,183.2321014404297,16886600.0
2018-01-04,184.8999938964844,186.2100067138672,184.1000061035156,184.3300018310547,182.8947601318359,13880900.0
2018-01-05,185.58999633789065,186.8999938964844,184.92999267578125,186.8500061035156,185.3951110839844,13574500.0
2018-01-08,187.1999969482422,188.8999938964844,186.3300018310547,188.27999877929688,186.81396484375,17994700.0
2018-01-09,188.6999969482422,188.8000030517578,187.1000061035156,187.8699951171875,186.4071502685547,12393100.0
2018-01-10,186.94000244140625,187.88999938964844,185.6300048828125,187.83999633789065,186.37742614746097,10529900.0
2018-01-11,188.3999938964844,188.3999938964844,187.3800048828125,187.77000427246097,186.30795288085935,9588600.0
2018-01-12,178.05999755859375,181.47999572753903,177.39999389648438,179.3699951171875,177.97332763671875,77551300.0
2018-01-16,181.5,181.75,178.0399932861328,178.38999938964844,177.00100708007812,36183800.0
2018-01-17,179.25999450683594,179.32000732421875,175.8000030517578,177.60000610351562,176.2171630859375,27992400.0
2018-01-18,178.1300048828125,180.97999572753903,177.0800018310547,179.8000030517578,178.40000915527344,23304900.0
2018-01-19,180.8500061035156,182.3699951171875,180.1699981689453,181.2899932861328,179.8783721923828,26826500.0
2018-01-22,180.8000030517578,185.38999938964844,180.41000366210935,185.3699951171875,183.9266357421875,21059500.0
2018-01-23,186.0500030517578,189.5500030517578,185.5500030517578,189.3500061035156,187.87564086914065,25678800.0
2018-01-24,189.88999938964844,190.66000366210935,186.52000427246097,186.5500030517578,185.0974578857422,24334500.0
2018-01-25,187.9499969482422,188.6199951171875,186.6000061035156,187.47999572753903,186.02020263671875,17377700.0
2018-01-26,187.75,190.0,186.80999755859375,190.0,188.5205841064453,17759200.0
2018-01-29,188.75,188.83999633789065,185.6300048828125,185.97999572753903,184.5319061279297,20453200.0
2018-01-30,187.6199951171875,188.17999267578125,181.83999633789065,187.1199951171875,185.66297912597656,20858600.0
2018-01-31,188.3699951171875,189.8300018310547,185.22000122070312,186.88999938964844,185.4347991943359,43275100.0
2018-02-01,188.22000122070312,195.32000732421875,187.88999938964844,193.08999633789065,191.5865173339844,54211300.0
2018-02-02,192.0399932861328,194.2100067138672,189.97999572753903,190.27999877929688,188.7984161376953,26677500.0
2018-02-05,186.92999267578125,190.61000061035156,180.61000061035156,181.2599945068359,179.84864807128906,33128200.0
2018-02-06,178.57000732421875,185.77000427246097,177.74000549316406,185.30999755859375,183.8670959472656,37758500.0
2018-02-07,184.1499938964844,185.0800018310547,179.9499969482422,180.17999267578125,178.7770538330078,27601900.0
2018-02-08,181.0099945068359,181.83999633789065,171.47999572753906,171.5800018310547,170.2440185546875,38478300.0
2018-02-09,174.75999450683594,176.89999389648438,167.17999267578125,176.11000061035156,174.73875427246094,39887600.0
2018-02-12,177.05999755859375,177.5500030517578,171.83999633789062,176.41000366210938,175.03640747070312,32092100.0
2018-02-13,175.6199951171875,175.97000122070312,173.10000610351562,173.14999389648438,171.80177307128906,21809400.0
2018-02-14,173.4499969482422,179.80999755859375,173.2100067138672,179.52000427246094,178.1221923828125,28929700.0
2018-02-15,180.5,180.5,176.83999633789062,179.9600067138672,178.55877685546875,20922100.0
2018-02-16,178.99000549316406,179.8800048828125,176.3000030517578,177.36000061035156,175.97900390625,20645300.0
2018-02-20,175.77000427246094,177.9499969482422,175.11000061035156,176.00999450683594,174.63949584960938,21204900.0
2018-02-21,176.7100067138672,181.27000427246097,176.39999389648438,177.91000366210938,176.5247344970703,23200800.0
2018-02-22,178.6999969482422,180.2100067138672,177.41000366210938,178.99000549316406,177.5963134765625,18464200.0
2018-02-23,179.89999389648438,183.38999938964844,179.50999450683594,183.2899932861328,181.8628387451172,19007300.0
2018-02-26,184.5800018310547,185.66000366210935,183.22000122070312,184.92999267578125,183.4900665283203,17599700.0
2018-02-27,184.4499969482422,184.6999969482422,181.4600067138672,181.4600067138672,180.04710388183594,15849800.0
