date,open,high,low,close,adj_close,volume
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,40.26708221435547,102223600.0
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,40.26006317138672,118071600.0
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,40.44706726074219,89738400.0
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,40.90756607055664,94640000.0
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,40.755638122558594,82271200.0
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,40.75094985961914,86336000.0
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,40.74160385131836,95839600.0
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,40.97303009033203,74670800.0
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,41.3961296081543,101672400.0
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,41.18574523925781,118263600.0
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,41.86598205566406,137547200.0
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,41.90337371826172,124773600.0
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,41.71636962890625,129700400.0
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,41.375091552734375,108434400.0
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,41.384429931640625,130756400.0
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,40.72524642944336,204420400.0
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,39.99825668334961,166116000.0
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,40.09175109863281,156572000.0
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,39.26192092895508,202561600.0
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,39.03050231933594,184192800.0
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,39.138031005859375,129915600.0
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,39.21983337402344,188923200.0
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,37.51808166503906,346375200.0
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,36.580718994140625,290954000.0
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,38.1094970703125,272975200.0
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,37.29367446899414,206434400.0
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,36.26749038696289,217562000.0
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,36.711090087890625,282690400.0
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,38.189754486083984,243278000.0
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,38.57233810424805,130196800.0
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,39.28351211547851,162579600.0
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,40.60258483886719,204588800.0
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,40.47114181518555,160704400.0
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,40.33502578735352,135722000.0
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.151947021484375,149886400.0
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,40.487586975097656,123967600.0
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,41.19170379638672,135249600.0
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.00617218017578,152648800.0
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,41.87002944946289,155712400.0
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,41.80665588378906,151128400.0
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.0743522644043,195208000.0
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.358360290527344,153816000.0
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.50152969360352,113605600.0
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.46632385253906,95154000.0
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.081398010253906,126814000.0
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.52969741821289,95096400.0
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.243221282958984,128740800.0
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.651607513427734,128828400.0
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.24087142944336,126774000.0
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,41.88175964355469,117473600.0
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,41.93105697631836,90975200.0
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,41.78318786621094,157618800.0
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.14478302001953,133787200.0
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.13070297241211,78597600.0
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.198883056640625,148219600.0
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.63088607788086,165963200.0
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,38.713165283203125,164115200.0
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.55096435546875,150164800.0
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.51117706298828,163690400.0
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.07462310791016,166674000.0
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.379756927490234,153594000.0
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.12156295776367,150347200.0
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.52292251586914,121112000.0
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.2786865234375,138422000.0
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.5579948425293,107732800.0
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.52057266235352,140021200.0
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,39.912540435791016,116070800.0
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.66361618041992,113634400.0
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.47349548339844,89726400.0
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,40.87250518798828,91557200.0
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.010990142822266,100497200.0
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.266822814941406,86313600.0
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,41.8348274230957,106421600.0
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.74094009399414,83018000.0
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.5579948425293,139235200.0
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,38.89624786376953,261964400.0
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.78358840942383,146062000.0
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.243743896484375,134768000.0
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.410396575927734,113528400.0
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.54417419433594,111852000.0
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.09822082519531,142623200.0
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.788272857666016,169709600.0
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.6895751953125,214277600.0
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.4428596496582,266157600.0
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.51795959472656,136272800.0
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.1468505859375,224805200.0
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.459014892578125,169805600.0
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.66791534423828,113611200.0
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,43.97538757324219,92844800.0
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.60439682006836,111957200.0
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.43476104736328,104848800.0
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.33109664916992,83115200.0
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,43.92819595336914,94780800.0
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.33816146850586,76732400.0
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.05778503417969,69176000.0
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,43.89755630493164,73190800.0
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.20856475830078,73603200.0
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.09782409667969,60962800.0
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.38057327270508,80233600.0
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.33109664916992,92936000.0
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.43241500854492,69844000.0
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.27217102050781,90056400.0
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.177940368652344,74762000.0
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.02950668334961,109931200.0
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,44.82353591918945,93770000.0
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.19815444946289,105064800.0
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.54685592651367,86264000.0
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.70471954345703,83734400.0
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.58221435546875,85388800.0
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.167518615722656,106627200.0
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.05678939819336,73234000.0
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.30418395996094,67644400.0
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,44.93190383911133,86553600.0
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,44.955474853515625,86440400.0
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.4936637878418,246876800.0
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.47010803222656,73939600.0
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,43.7514762878418,134314000.0
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,43.94231796264648,82514800.0
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,43.697296142578125,102847600.0
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,43.57004928588867,108801600.0
