date,open,high,low,close,adj_close,volume
2018-01-02,75.91999816894531,76.12999725341797,75.56999969482422,76.12000274658203,66.25482177734375,14903900
2018-01-03,76.23999786376953,76.58000183105469,76.05999755859375,76.52999877929688,66.61170959472656,18155000
2018-01-04,76.86000061035156,77.1500015258789,76.72000122070312,77.08999633789062,67.09913635253906,16483000
2018-01-05,77.45999908447266,77.66000366210938,77.02999877929688,77.62000274658203,67.5604248046875,16996200
2018-01-08,77.69999694824219,77.98999786376953,77.5999984741211,77.94000244140625,67.8389663696289,5727500
2018-01-09,78.04000091552734,78.63999938964844,78.01000213623047,78.44000244140625,68.27417755126953,8967700
2018-01-10,78.29000091552734,78.69000244140625,78.05999755859375,78.43000030517578,68.26544189453125,11669500
2018-01-11,78.77999877929688,79.45999908447266,78.58000183105469,79.43000030517578,69.13587188720703,9448300
2018-01-12,79.79000091552734,80.25,79.6500015258789,80.16999816894531,69.77995300292969,7436200
2018-01-16,80.47000122070312,80.5999984741211,79.08999633789062,79.44999694824219,69.15330505371094,13343700
2018-01-17,79.58999633789062,79.97000122070312,79.33999633789062,79.88999938964844,69.53623962402344,7814300
2018-01-18,79.88999938964844,80.11000061035156,79.38999938964844,79.45999908447266,69.16199493408203,7790400
2018-01-19,79.77999877929688,79.79000091552734,79.33000183105469,79.69000244140625,69.3621826171875,8657700
2018-01-22,79.47000122070312,79.70999908447266,79.0999984741211,79.69000244140625,69.3621826171875,12175300
2018-01-23,79.68000030517578,79.80999755859375,79.3499984741211,79.7300033569336,69.3969955444336,8953800
2018-01-24,79.70999908447266,80.08000183105469,79.16999816894531,79.66000366210938,69.33604431152344,9660000
2018-01-25,79.86000061035156,79.9800033569336,79.06999969482422,79.73999786376953,69.40569305419922,12499200
2018-01-26,79.9800033569336,80.66000366210938,79.70999908447266,80.66000366210938,70.20645904541016,8008300
2018-01-29,80.5199966430664,80.95999908447266,80.08999633789062,80.12000274658203,69.73643493652344,12870300
2018-01-30,79.58999633789062,79.86000061035156,79.12000274658203,79.48999786376953,69.18807983398438,16742400
2018-01-31,80.22000122070312,80.5199966430664,79.47000122070312,79.7300033569336,69.3969955444336,15988100
2018-02-01,79.22000122070312,80.2699966430664,79.11000061035156,79.58999633789062,69.27513122558594,14169300
2018-02-02,79.11000061035156,79.23999786376953,77.97000122070312,77.98999786376953,67.88247680664062,17929500
2018-02-05,77.16999816894531,78.18000030517578,73.94999694824219,74.44999694824219,64.80128479003906,30309100
2018-02-06,73.05000305175781,76.02999877929688,72.63999938964844,75.80999755859375,65.98500061035156,31980600
2018-02-07,75.75,77.1500015258789,75.48999786376953,75.94999694824219,66.10687255859375,22666800
2018-02-08,76.04000091552734,76.16000366210938,72.98999786376953,73.0199966430664,63.55657958984375,27282100
2018-02-09,73.87000274658203,74.43000030517578,71.48999786376953,73.80999755859375,64.24420928955078,40362500
2018-02-12,74.41000366210938,75.54000091552734,73.91000366210938,75.0,65.27999114990234,20776900
2018-02-13,74.58000183105469,75.37999725341797,74.48999786376953,75.16999816894531,65.4279556274414,12974600
